frame_idx,t_s,measured,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,pos_sd_x,pos_sd_y,pos_sd_z,vel_sd_x,vel_sd_y,vel_sd_z,acc_sd_x,acc_sd_y,acc_sd_z,jerk_sd_x,jerk_sd_y,jerk_sd_z
2346,26.105734742,1,0.043689741,-0.218254117,2.411967318,-0.001266346,-0.865339967,-0.226186141,0.022402260,-0.296726011,-0.031751054,-3.863480399,12.912146079,6.796477348,0.000268534,0.000686454,0.003456018,0.004140481,0.008094716,0.025680376,0.099194911,0.148313447,0.296528313,3.692461389,4.222280059,5.318992188
2347,26.116862506,1,0.043676148,-0.227898794,2.409449957,-0.001256841,-0.867832211,-0.226122526,-0.020742679,-0.150257413,0.042806871,-3.889732367,13.423511315,6.592995186,0.000268534,0.000686453,0.003456026,0.004140481,0.008094722,0.025680199,0.099194901,0.148313246,0.296524148,3.692461212,4.222279060,5.319011106
2348,26.127990270,1,0.043659983,-0.237562014,2.406937869,-0.001728904,-0.868661723,-0.225243143,-0.064133991,0.002214008,0.114755678,-3.907214891,13.986677636,6.329193158,0.000268534,0.000686453,0.003456030,0.004140481,0.008094727,0.025680114,0.099194898,0.148313126,0.296519747,3.692461000,4.222277501,5.319028184
2349,26.139118034,1,0.043635876,-0.247224895,2.404439957,-0.002684638,-0.867759062,-0.223580549,-0.107646624,0.161110504,0.183481185,-3.910238555,14.573143170,6.015490438,0.000268534,0.000686453,0.003456030,0.004140481,0.008094729,0.025680106,0.099194900,0.148313076,0.296515344,3.692460800,4.222275662,5.319042176
2350,26.150245798,1,0.043598440,-0.256867758,2.401964727,-0.004124321,-0.865051951,-0.221173472,-0.151070129,0.326510591,0.248490877,-3.889354020,15.149626365,5.663350247,0.000268534,0.000686452,0.003456027,0.004140481,0.008094729,0.025680153,0.099194904,0.148313078,0.296511136,3.692460642,4.222273801,5.319052298
2351,26.161373563,1,0.043542301,-0.266470126,2.399520225,-0.006045233,-0.860469400,-0.218065385,-0.194069913,0.498095425,0.309426118,-3.831421108,15.677967839,5.285386623,0.000268534,0.000686452,0.003456022,0.004140481,0.008094727,0.025680240,0.099194908,0.148313111,0.296507281,3.692460539,4.222272121,5.319058190
2352,26.172501327,1,0.043462141,-0.276010760,2.397113994,-0.008439981,-0.853946423,-0.214302950,-0.236124740,0.675096683,0.366074633,-3.715071031,16.115907966,4.895200591,0.000268534,0.000686452,0.003456014,0.004140480,0.008094723,0.025680348,0.099194910,0.148313157,0.296503891,3.692460490,4.222270754,5.319059850
2353,26.183629091,1,0.043352761,-0.285467755,2.394753048,-0.011293857,-0.845429228,-0.209934343,-0.276427836,0.856272234,0.418376026,-3.511755728,16.421613768,4.506205105,0.000268534,0.000686452,0.003456004,0.004140480,0.008094719,0.025680462,0.099194910,0.148313204,0.296501038,3.692460481,4.222269762,5.319057571
2354,26.194756855,1,0.043209180,-0.294818695,2.392443865,-0.014581414,-0.834880332,-0.205007610,-0.313861273,1.039943180,0.466410828,-3.195764918,16.559073109,4.130122193,0.000268534,0.000686452,0.003455993,0.004140480,0.008094714,0.025680572,0.099194909,0.148313240,0.296498750,3.692460496,4.222269142,5.319051862
2355,26.205884619,1,0.043026779,-0.304040857,2.390192393,-0.018263378,-0.822282995,-0.199569228,-0.347079463,1.224077395,0.510376287,-2.753110456,16.501211004,3.776106977,0.000268534,0.000686452,0.003455982,0.004140480,0.008094710,0.025680668,0.099194907,0.148313260,0.296497023,3.692460520,4.222268847,5.319043379
2356,26.217012383,1,0.042801458,-0.313111463,2.388004081,-0.022284953,-0.807644555,-0.193662967,-0.374666947,1.406397363,0.550555747,-2.185142946,16.230920777,3.450493663,0.000268534,0.000686452,0.003455972,0.004140480,0.008094707,0.025680743,0.099194904,0.148313264,0.296495824,3.692460541,4.222268802,5.319032853
2357,26.228140148,1,0.042529814,-0.322007963,2.385883907,-0.026575946,-0.790998574,-0.187329107,-0.395293498,1.584483844,0.587288581,-1.504891496,15.739412179,3.157090994,0.000268534,0.000686452,0.003455962,0.004140480,0.008094704,0.025680794,0.099194902,0.148313252,0.296495095,3.692460552,4.222268920,5.319021032
2358,26.239267912,1,0.042209307,-0.330708331,2.383836424,-0.031052343,-0.772405940,-0.180603963,-0.407821504,1.755854993,0.620944445,-0.734045340,15.024045238,2.897572212,0.000268534,0.000686452,0.003455952,0.004140480,0.008094702,0.025680820,0.099194900,0.148313229,0.296494766,3.692460553,4.222269119,5.319008630
2359,26.250395676,1,0.041838392,-0.339191370,2.381865802,-0.035619043,-0.751955184,-0.173519677,-0.411417705,1.918039171,0.651899241,0.093734700,14.089878094,2.671310755,0.000268534,0.000686452,0.003455945,0.004140480,0.008094702,0.025680820,0.099194898,0.148313200,0.296494757,3.692460545,4.222269331,5.318996289
2360,26.261523440,1,0.041416629,-0.347437024,2.379975879,-0.040173989,-0.729761834,-0.166104296,-0.405682803,2.068672931,0.680508274,0.935622934,12.951230903,2.475273677,0.000268534,0.000686452,0.003455938,0.004140480,0.008094701,0.025680798,0.099194898,0.148313169,0.296494988,3.692460531,4.222269506,5.318984551
2361,26.272651204,1,0.040944728,-0.355426661,2.378170201,-0.044613401,-0.705966632,-0.158382152,-0.390710598,2.205606847,0.707080333,1.746354378,11.632596237,2.304125961,0.000268534,0.000686452,0.003455933,0.004140480,0.008094702,0.025680757,0.099194898,0.148313139,0.296495378,3.692460515,4.222269615,5.318973843
2362,26.283778968,1,0.040424535,-0.363143344,2.376452060,-0.048837348,-0.680732511,-0.150374513,-0.367096736,2.327019837,0.731853221,2.481864651,10.167863322,2.150570770,0.000268534,0.000686452,0.003455929,0.004140480,0.008094702,0.025680701,0.099194898,0.148313114,0.296495856,3.692460501,4.222269650,5.318964467
2363,26.294906733,1,0.039858964,-0.370572055,2.374824525,-0.052755133,-0.654240427,-0.142100480,-0.335892086,2.431504466,0.754976055,3.105312121,8.597182857,2.006055920,0.000268534,0.000686452,0.003455927,0.004140480,0.008094703,0.025680634,0.099194898,0.148313094,0.296496359,3.692460490,4.222269614,5.318956609
2364,26.306034497,1,0.039251865,-0.377699863,2.373290460,-0.056289852,-0.626684413,-0.133578047,-0.298509045,2.518126696,0.776497989,3.588133089,6.965047515,1.861255181,0.000268534,0.000686452,0.003455926,0.004140480,0.008094703,0.025680561,0.099194899,0.148313081,0.296496835,3.692460483,4.222269524,5.318950341
2365,26.317162261,1,0.038607848,-0.384516049,2.371852529,-0.059381924,-0.598266107,-0.124825238,-0.256633091,2.586454017,0.796363698,3.910403303,5.316277377,1.706897103,0.000268534,0.000686452,0.003455925,0.004140480,0.008094703,0.025680486,0.099194899,0.148313074,0.296497247,3.692460480,4.222269399,5.318945640
2366,26.328290025,1,0.037932081,-0.391012149,2.370513192,-0.061991547,-0.569189243,-0.115861255,-0.212114942,2.636535955,0.814419378,4.061903644,3.692339080,1.534652933,0.000268534,0.000686452,0.003455925,0.004140480,0.008094703,0.025680413,0.099194899,0.148313072,0.296497566,3.692460480,4.222269260,5.318942405
2367,26.339417789,1,0.037230055,-0.397181959,2.369274680,-0.064100015,-0.539654529,-0.106707498,-0.166886551,2.668858118,0.830425646,4.037442319,2.130012320,1.337503266,0.000268534,0.000686452,0.003455926,0.004140480,0.008094703,0.025680345,0.099194899,0.148313073,0.296497778,3.692460482,4.222269124,5.318940473
2368,26.350545553,1,0.036507351,-0.403021466,2.368138974,-0.065710360,-0.509855095,-0.097388436,-0.122914323,2.684287603,0.844073148,3.836653744,0.661060122,1.109930771,0.000268534,0.000686452,0.003455927,0.004140480,0.008094703,0.025680283,0.099194898,0.148313076,0.296497879,3.692460483,4.222269006,5.318939644
2369,26.361673318,1,0.035769395,-0.408528747,2.367107758,-0.066847387,-0.479972572,-0.087932288,-0.082133632,2.684012725,0.855000966,3.465222714,-0.688914894,0.848254884,0.000268534,0.000686452,0.003455929,0.004140480,0.008094703,0.025680231,0.099194898,0.148313079,0.296497871,3.692460485,4.222268913,5.318939692
2370,26.372801082,1,0.035021215,-0.413703822,2.366182383,-0.067556957,-0.450173945,-0.078371472,-0.046379385,2.669461716,0.862819318,2.936420905,-1.902746432,0.551024323,0.000268534,0.000686452,0.003455930,0.004140480,0.008094703,0.025680187,0.099194898,0.148313083,0.296497766,3.692460486,4.222268849,5.318940390
2371,26.383928846,1,0.034267225,-0.418548477,2.365363812,-0.067904278,-0.420609447,-0.068742781,-0.017269869,2.642198687,0.867135806,2.276472730,-2.973222572,0.219214371,0.000268534,0.000686452,0.003455931,0.004140480,0.008094702,0.025680153,0.099194898,0.148313085,0.296497579,3.692460485,4.222268811,5.318941517
2372,26.395056610,1,0.033511013,-0.423066070,2.364652576,-0.067970682,-0.391411629,-0.059087273,0.003935446,2.603824797,0.867580209,1.522571333,-3.899873680,-0.144332176,0.000268534,0.000686452,0.003455932,0.004140480,0.008094702,0.025680129,0.099194898,0.148313086,0.296497328,3.692460485,4.222268796,5.318942873
2373,26.406184374,1,0.032755199,-0.427261337,2.364048726,-0.067849071,-0.362695255,-0.049449926,0.016428818,2.555931815,0.863820226,0.718404155,-4.684537810,-0.535724943,0.000268534,0.000686452,0.003455933,0.004140480,0.008094702,0.025680113,0.099194898,0.148313086,0.296497033,3.692460484,4.222268797,5.318944284
2374,26.417312138,1,0.032001326,-0.431140193,2.363551795,-0.067638531,-0.334557526,-0.039879155,0.019913782,2.500081091,0.855571592,-0.088497563,-5.331006681,-0.950200190,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680104,0.099194898,0.148313085,0.296496713,3.692460482,4.222268808,5.318945609
2375,26.428439903,1,0.031249828,-0.434709537,2.363160758,-0.067438486,-0.307078574,-0.030426221,0.014625476,2.437771175,0.842609385,-0.850729265,-5.847128599,-1.381803714,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680101,0.099194898,0.148313083,0.296496386,3.692460481,4.222268824,5.318946744
2376,26.439567667,1,0.030500058,-0.437977072,2.362874008,-0.067342873,-0.280322412,-0.021144499,0.001307368,2.370397299,0.824780332,-1.525037380,-6.242671738,-1.823777285,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680103,0.099194898,0.148313081,0.296496067,3.692460481,4.222268839,5.318947616
2377,26.450695431,1,0.029750380,-0.440951125,2.362689338,-0.067434813,-0.254338112,-0.012088646,-0.018852278,2.299250145,0.802007752,-2.074658949,-6.526951163,-2.269110392,0.000268534,0.000686452,0.003455933,0.004140480,0.008094701,0.025680109,0.099194898,0.148313078,0.296495770,3.692460480,4.222268850,5.318948185
2378,26.461823195,1,0.028998312,-0.443640496,2.362603927,-0.067782012,-0.229160990,-0.003313729,-0.044275750,2.225509260,0.774294767,-2.465446373,-6.710782767,-2.710485420,0.000268534,0.000686452,0.003455932,0.004140480,0.008094701,0.025680117,0.099194898,0.148313076,0.296495505,3.692460480,4.222268857,5.318948441
2379,26.472950959,1,0.028240727,-0.446054304,2.362614345,-0.068432539,-0.204813929,0.005125673,-0.073017541,2.150227164,0.741726228,-2.666595442,-6.805879063,-3.140615612,0.000268534,0.000686452,0.003455932,0.004140480,0.008094701,0.025680125,0.099194898,0.148313074,0.296495277,3.692460480,4.222268857,5.318948395
2380,26.484078724,1,0.027474090,-0.448201863,2.362716560,-0.069411072,-0.181308818,0.013176369,-0.102835540,2.074329191,0.704466070,-2.655974131,-6.823175515,-3.552603890,0.000268534,0.000686452,0.003455931,0.004140480,0.008094701,0.025680134,0.099194898,0.148313073,0.296495090,3.692460480,4.222268853,5.318948079
2381,26.495206488,1,0.026694732,-0.450092560,2.362905961,-0.070716168,-0.158647896,0.020787409,-0.131294919,1.998627771,0.662752019,-2.421264904,-6.771937245,-3.940118782,0.000268534,0.000686452,0.003455930,0.004140480,0.008094701,0.025680141,0.099194898,0.148313072,0.296494945,3.692460480,4.222268846,5.318947537
2382,26.506334252,1,0.025899157,-0.451735764,2.363177385,-0.072318763,-0.136824892,0.027910866,-0.155889333,1.923843288,0.616888267,-1.962577570,-6.659281060,-4.297581250,0.000268534,0.000686452,0.003455929,0.004140480,0.008094701,0.025680148,0.099194898,0.148313072,0.296494840,3.692460480,4.222268836,5.318946820
2383,26.517462016,1,0.025084343,-0.453140728,2.363525159,-0.074162221,-0.115825878,0.034502522,-0.174198406,1.850641917,0.567235030,-1.295607568,-6.487134854,-4.620590230,0.000268534,0.000686452,0.003455928,0.004140480,0.008094701,0.025680152,0.099194898,0.148313072,0.296494772,3.692460481,4.222268826,5.318945983
2384,26.528589780,1,0.024248047,-0.454316509,2.363943136,-0.076164289,-0.095629499,0.040522413,-0.184070035,1.779701117,0.514194367,-0.452801861,-6.252369379,-4.905930345,0.000268534,0.000686452,0.003455928,0.004140480,0.008094701,0.025680155,0.099194898,0.148313072,0.296494736,3.692460481,4.222268816,5.318945080
2385,26.539717544,1,0.023389062,-0.455271883,2.364424754,-0.078221066,-0.076206664,0.045935233,-0.183787215,1.711732509,0.458200909,0.521667404,-5.952968898,-5.150842349,0.000268534,0.000686452,0.003455927,0.004140480,0.008094701,0.025680156,0.099194898,0.148313072,0.296494726,3.692460480,4.222268808,5.318944162
2386,26.550845309,1,0.022507437,-0.456015261,2.364963084,-0.080212364,-0.057520326,0.050710685,-0.172141851,1.647445213,0.399719886,1.582192961,-5.591501657,-5.352556598,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680155,0.099194898,0.148313072,0.296494737,3.692460480,4.222268801,5.318943271
2387,26.561973073,1,0.021604621,-0.456554595,2.365550890,-0.082007255,-0.039525782,0.054823819,-0.148399028,1.587501638,0.339247244,2.690234815,-5.173094043,-5.508369941,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680152,0.099194898,0.148313073,0.296494762,3.692460480,4.222268797,5.318942443
2388,26.573100837,1,0.020683558,-0.456897303,2.366180688,-0.083468883,-0.022171256,0.058255366,-0.112219839,1.532513258,0.277307135,3.811331352,-4.701254754,-5.615952175,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680148,0.099194898,0.148313073,0.296494795,3.692460480,4.222268795,5.318941704
2389,26.584228601,1,0.019748727,-0.457050187,2.366844815,-0.084458855,-0.005398343,0.060992024,-0.063680738,1.483062762,0.214447997,4.903749521,-4.178349433,-5.673171972,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680144,0.099194898,0.148313073,0.296494832,3.692460480,4.222268794,5.318941073
2390,26.595356365,1,0.018806132,-0.457019364,2.367535493,-0.084842449,0.010857636,0.063026736,-0.003386457,1.439687036,0.151244160,5.914408207,-3.611030437,-5.677417843,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680138,0.099194898,0.148313073,0.296494869,3.692460480,4.222268795,5.318940557
2391,26.606484129,1,0.017863227,-0.456810202,2.368244902,-0.084495157,0.026666829,0.064359006,0.067416042,1.402825989,0.088301060,6.781802688,-3.008970386,-5.625877838,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680133,0.099194898,0.148313073,0.296494902,3.692460480,4.222268796,5.318940159
2392,26.617611894,1,0.016928758,-0.456427261,2.368965254,-0.083310203,0.042103704,0.064995239,0.146789008,1.372819118,0.026252784,7.445575718,-2.380374391,-5.516255925,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680127,0.099194898,0.148313073,0.296494929,3.692460480,4.222268797,5.318939873
2393,26.628739658,1,0.016012528,-0.455874255,2.369688873,-0.081205872,0.057246022,0.064949028,0.232192064,1.349921108,-0.034244085,7.859449637,-1.732477813,-5.346782025,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680122,0.099194898,0.148313072,0.296494949,3.692460480,4.222268798,5.318939689
2394,26.639867422,1,0.015125082,-0.455154016,2.370408275,-0.078131211,0.072173939,0.064241373,0.320670096,1.334307173,-0.092515374,7.994681017,-1.072260675,-5.116051834,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680117,0.099194898,0.148313072,0.296494960,3.692460480,4.222268799,5.318939594
2395,26.650995186,1,0.014277342,-0.454268478,2.371116251,-0.074069633,0.086969167,0.062900851,0.409025203,1.326089019,-0.147874532,7.835826886,-0.403338626,-4.823350979,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680113,0.099194898,0.148313072,0.296494963,3.692460480,4.222268799,5.318939571
2396,26.662122950,1,0.013480215,-0.453218656,2.371805953,-0.069040814,0.101714552,0.060963705,0.493966409,1.325366697,-0.199632493,7.382575222,0.275267797,-4.468898937,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680109,0.099194898,0.148313072,0.296494958,3.692460480,4.222268799,5.318939604
2397,26.673250714,1,0.012744187,-0.452004640,2.372470979,-0.063100705,0.116494127,0.058473819,0.572296726,1.332252842,-0.247105741,6.651735543,0.963884716,-4.053396319,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680106,0.099194898,0.148313072,0.296494946,3.692460480,4.222268799,5.318939675
2398,26.684378479,1,0.012078925,-0.450625575,2.373105458,-0.056339464,0.131393131,0.055482631,0.641094509,1.346844912,-0.289620586,5.676248824,1.659622990,-3.577974422,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680104,0.099194898,0.148313072,0.296494930,3.692460480,4.222268798,5.318939770
2399,26.695506243,1,0.011492925,-0.449079654,2.373704132,-0.048877354,0.146497680,0.052048989,0.697904753,1.369202627,-0.326520991,4.507086514,2.359203983,-3.044784470,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680103,0.099194898,0.148313072,0.296494909,3.692460480,4.222268797,5.318939875
2400,26.706634007,1,0.010993201,-0.447364108,2.374262438,-0.040858496,0.161894385,0.048238880,0.740917148,1.399357918,-0.357182702,3.207381894,3.060727599,-2.457390968,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680102,0.099194898,0.148313072,0.296494886,3.692460480,4.222268797,5.318939977
2401,26.717761771,1,0.010585069,-0.445475203,2.374776586,-0.032443108,0.177670057,0.044124993,0.769059831,1.437308040,-0.381027120,1.846675262,3.758511231,-1.820292778,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494861,3.692460480,4.222268796,5.318940069
2402,26.728889535,1,0.010272011,-0.443408241,2.375243628,-0.023798915,0.193910949,0.039786167,0.782065151,1.482938506,-0.397527915,0.499258271,4.437933616,-1.138357081,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494837,3.692460480,4.222268795,5.318940143
2403,26.740017299,1,0.010055643,-0.441157575,2.375661526,-0.015091993,0.210700954,0.035306790,0.780496113,1.535923456,-0.406214980,-0.760897340,5.075740222,-0.416829619,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680102,0.099194898,0.148313072,0.296494814,3.692460480,4.222268795,5.318940195
2404,26.751145064,1,0.009935785,-0.438716651,2.376029209,-0.006477729,0.228118709,0.030776150,0.765691714,1.595626404,-0.406678004,-1.870530579,5.639018196,0.338841311,0.000268534,0.000686452,0.003455926,0.004140480,0.008094701,0.025680102,0.099194898,0.148313072,0.296494793,3.692460480,4.222268795,5.318940225
