timestamp_s,depth_m,pixel_u,pixel_v
1777900766.615430,2.479000,418.618530,123.397507
1777900766.626557,2.546000,419.020264,123.410683
1777900766.637684,2.497000,419.462769,123.537231
1777900766.648812,2.502000,419.521271,123.606384
1777900766.659939,2.502000,419.604401,123.653847
1777900766.671067,2.521000,419.659332,123.642860
1777900766.682194,2.507000,419.604401,123.653847
1777900766.693321,2.521000,419.489349,123.606384
1777900766.704448,2.531000,419.365601,123.564514
1777900766.715577,2.479000,418.882233,123.297104
1777900766.726704,2.502000,418.442535,122.860153
1777900766.737831,2.517000,417.975311,122.744858
1777900766.748959,2.493000,417.522461,121.903076
1777900766.760086,2.371000,417.000000,121.000000
1777900766.771213,2.612000,415.309509,120.664024
1777900766.782341,2.659000,413.856354,120.078590
1777900766.793468,2.654000,412.500000,119.500000
1777900766.804595,2.493000,411.697388,118.106384
1777900766.815722,2.483000,410.689758,117.038460
1777900766.826850,2.497000,408.969696,115.739899
1777900766.837977,2.633000,407.185181,114.534721
1777900766.849104,2.497000,405.791992,112.882202
1777900766.860232,2.465000,404.341400,111.353539
1777900766.871360,2.497000,402.492828,109.413086
1777900766.882487,2.571000,400.843048,107.425041
1777900766.893615,2.493000,399.273590,105.194603
1777900766.904742,2.474000,397.588226,103.243134
1777900766.915869,2.455000,396.041656,100.869049
1777900766.926997,2.502000,394.539764,98.471588
1777900766.938124,2.512000,393.166656,95.914856
1777900766.949251,2.424000,391.916656,93.163399
1777900766.960379,2.424000,390.655701,90.242569
1777900766.971506,2.460000,389.708527,87.367439
1777900766.982633,2.451000,388.700134,84.574966
1777900766.993761,2.437000,387.939148,81.687416
1777900767.004888,2.419000,387.239410,78.747353
1777900767.016015,2.424000,386.734100,76.127106
1777900767.027143,2.350000,386.249664,73.410255
1777900767.038270,2.358000,385.990387,70.710564
1777900767.049397,2.375000,385.695404,68.222702
1777900767.060526,2.354000,385.508942,65.607140
1777900767.071653,2.380000,385.406860,63.169933
1777900767.082780,2.354000,385.348633,60.969387
1777900767.093908,2.397000,385.359650,58.836842
1777900767.105035,2.393000,385.561707,56.791897
