kind,hw_timestamp_s,host_timestamp_s,unified_time_s,x,y,z
accel,1777992386.811178,26349.781746,1777992386.811178,0.411879,-9.110377,1.225831
gyro,1777992386.808082,26349.781746,1777992386.808082,0.001597,-0.000532,-0.002129
accel,1777992386.822926,26349.792706,1777992386.822926,0.411879,-9.110377,1.255251
gyro,1777992386.823104,26349.792706,1777992386.823104,0.002662,0.000532,-0.003196
accel,1777992386.830759,26349.803966,1777992386.830759,0.411879,-9.110377,1.294478
gyro,1777992386.833118,26349.803966,1777992386.833118,0.004793,-0.000532,-0.003728
accel,1777992386.842506,26349.814950,1777992386.842506,0.402073,-9.110377,1.274864
gyro,1777992386.843133,26349.814950,1777992386.843133,0.002129,0.002662,-0.001065
accel,1777992386.854253,26349.826243,1777992386.854253,0.431493,-9.110377,1.235638
gyro,1777992386.853147,26349.826243,1777992386.853147,0.002129,0.001597,-0.001597
accel,1777992386.866000,26349.837317,1777992386.866000,0.411879,-9.090764,1.235638
gyro,1777992386.863162,26349.837317,1777992386.863162,0.002129,-0.001065,-0.000532
accel,1777992386.877746,26349.848429,1777992386.877746,0.411879,-9.129991,1.274864
gyro,1777992386.878184,26349.848429,1777992386.878184,-0.000532,0.001065,-0.000532
accel,1777992386.889492,26349.859454,1777992386.889492,0.402073,-9.110377,1.235638
gyro,1777992386.888199,26349.859454,1777992386.888199,0.001065,0.001065,-0.000532
accel,1777992386.901239,26349.870736,1777992386.901239,0.411879,-9.110377,1.255251
gyro,1777992386.898213,26349.870736,1777992386.898213,0.003196,0.003728,-0.004260
accel,1777992386.909070,26349.881703,1777992386.909070,0.431493,-9.090764,1.235638
gyro,1777992386.908228,26349.881703,1777992386.908228,0.006391,0.003196,-0.005859
accel,1777992386.920816,26349.892834,1777992386.920816,0.431493,-9.110377,1.225831
gyro,1777992386.923250,26349.892834,1777992386.923250,0.004793,-0.001597,-0.001065
accel,1777992386.932563,26349.904038,1777992386.932563,0.411879,-9.090764,1.235638
gyro,1777992386.933265,26349.904038,1777992386.933265,0.002129,-0.000532,0.000000
accel,1777992386.944308,26349.915076,1777992386.944308,0.411879,-9.110377,1.255251
gyro,1777992386.943280,26349.915076,1777992386.943280,0.005859,0.000000,-0.001597
accel,1777992386.956054,26349.926218,1777992386.956054,0.431493,-9.110377,1.235638
gyro,1777992386.953295,26349.926218,1777992386.953295,0.001597,0.005859,-0.002662
accel,1777992386.967801,26349.937458,1777992386.967801,0.402073,-9.110377,1.235638
gyro,1777992386.963310,26349.937458,1777992386.963310,0.001597,-0.002662,-0.003196
accel,1777992386.975632,26349.948456,1777992386.975632,0.411879,-9.110377,1.235638
gyro,1777992386.978333,26349.948456,1777992386.978333,-0.001065,-0.002129,-0.005325
accel,1777992386.987378,26349.959571,1777992386.987378,0.431493,-9.090764,1.255251
gyro,1777992386.988347,26349.959571,1777992386.988347,0.001597,0.006924,-0.004260
accel,1777992386.999126,26349.970765,1777992386.999126,0.402073,-9.090764,1.255251
gyro,1777992386.998363,26349.970765,1777992386.998363,0.004260,0.001597,-0.004260
accel,1777992387.010875,26349.981834,1777992387.010875,0.411879,-9.110377,1.274864
gyro,1777992387.008377,26349.981834,1777992387.008377,-0.001065,-0.000532,-0.001065
accel,1777992387.022622,26349.992984,1777992387.022622,0.411879,-9.110377,1.255251
gyro,1777992387.023400,26349.992984,1777992387.023400,0.000000,-0.000532,-0.003728
accel,1777992387.034370,26350.004269,1777992387.034370,0.411879,-9.129991,1.225831
gyro,1777992387.033415,26350.004269,1777992387.033415,0.002129,0.004260,0.000532
accel,1777992387.046117,26350.015214,1777992387.046117,0.411879,-9.129991,1.235638
gyro,1777992387.043430,26350.015214,1777992387.043430,0.004260,-0.003728,-0.002129
accel,1777992387.053947,26350.026385,1777992387.053947,0.431493,-9.110377,1.255251
gyro,1777992387.053446,26350.026385,1777992387.053446,0.002662,-0.002129,-0.004793
accel,1777992387.065695,26350.037622,1777992387.065695,0.402073,-9.149604,1.274864
gyro,1777992387.063461,26350.037622,1777992387.063461,0.000000,-0.001597,0.002662
accel,1777992387.077443,26350.048581,1777992387.077443,0.411879,-9.129991,1.235638
gyro,1777992387.078483,26350.048581,1777992387.078483,0.000532,0.001065,-0.005325
accel,1777992387.089191,26350.059707,1777992387.089191,0.431493,-9.110377,1.255251
gyro,1777992387.088499,26350.059707,1777992387.088499,0.000000,-0.004260,0.001597
accel,1777992387.100938,26350.070893,1777992387.100938,0.411879,-9.110377,1.255251
gyro,1777992387.098514,26350.070893,1777992387.098514,-0.000532,0.002129,-0.005325
accel,1777992387.112684,26350.081995,1777992387.112684,0.411879,-9.110377,1.255251
gyro,1777992387.108530,26350.081995,1777992387.108530,0.004260,0.000532,0.000000
accel,1777992387.120517,26350.093137,1777992387.120517,0.382459,-9.110377,1.235638
gyro,1777992387.123553,26350.093137,1777992387.123553,-0.001065,-0.003196,0.001065
accel,1777992387.132265,26350.104425,1777992387.132265,0.382459,-9.149604,1.255251
gyro,1777992387.133569,26350.104425,1777992387.133569,-0.000532,-0.002662,-0.002662
accel,1777992387.144013,26350.115364,1777992387.144013,0.431493,-9.090764,1.274864
gyro,1777992387.143584,26350.115364,1777992387.143584,0.000532,0.002129,-0.004260
accel,1777992387.155761,26350.126492,1777992387.155761,0.411879,-9.149604,1.255251
gyro,1777992387.153600,26350.126492,1777992387.153600,0.001597,0.000532,-0.003196
accel,1777992387.167510,26350.137861,1777992387.167510,0.431493,-9.149604,1.255251
gyro,1777992387.168623,26350.137861,1777992387.168623,0.000532,-0.001065,-0.004260
accel,1777992387.179259,26350.148750,1777992387.179259,0.411879,-9.110377,1.255251
gyro,1777992387.178639,26350.148750,1777992387.178639,0.001597,-0.002662,-0.000532
accel,1777992387.187093,26350.159923,1777992387.187093,0.431493,-9.090764,1.274864
gyro,1777992387.188654,26350.159923,1777992387.188654,0.003196,0.003196,-0.003196
accel,1777992387.198841,26350.171123,1777992387.198841,0.431493,-9.110377,1.225831
gyro,1777992387.198670,26350.171123,1777992387.198670,0.004260,0.002662,-0.003196
accel,1777992387.210589,26350.182128,1777992387.210589,0.411879,-9.129991,1.274864
gyro,1777992387.208686,26350.182128,1777992387.208686,0.001597,-0.001065,0.000000
accel,1777992387.222337,26350.193248,1777992387.222337,0.431493,-9.110377,1.255251
gyro,1777992387.223710,26350.193248,1777992387.223710,0.003728,0.002662,-0.001597
accel,1777992387.234085,26350.204644,1777992387.234085,0.411879,-9.090764,1.274864
gyro,1777992387.233726,26350.204644,1777992387.233726,0.002129,0.000532,0.003196
accel,1777992387.245834,26350.215555,1777992387.245834,0.411879,-9.110377,1.255251
gyro,1777992387.243741,26350.215555,1777992387.243741,0.000000,0.003196,-0.002129
accel,1777992387.257582,26350.226646,1777992387.257582,0.411879,-9.129991,1.255251
gyro,1777992387.253757,26350.226646,1777992387.253757,0.001597,0.001597,-0.001597
accel,1777992387.265415,26350.237975,1777992387.265415,0.402073,-9.090764,1.235638
gyro,1777992387.268782,26350.237975,1777992387.268782,0.001065,-0.000532,-0.005325
accel,1777992387.277164,26350.248875,1777992387.277164,0.402073,-9.090764,1.255251
gyro,1777992387.278797,26350.248875,1777992387.278797,0.003728,0.000532,0.001597
accel,1777992387.288913,26350.260032,1777992387.288913,0.431493,-9.129991,1.274864
gyro,1777992387.288814,26350.260032,1777992387.288814,-0.000532,-0.001065,-0.003728
accel,1777992387.300662,26350.271229,1777992387.300662,0.411879,-9.149604,1.255251
gyro,1777992387.298829,26350.271229,1777992387.298829,0.000532,-0.002662,0.000000
accel,1777992387.312412,26350.282267,1777992387.312412,0.411879,-9.110377,1.235638
gyro,1777992387.308846,26350.282267,1777992387.308846,0.000000,-0.001065,-0.003196
accel,1777992387.324161,26350.293423,1777992387.324161,0.411879,-9.110377,1.274864
gyro,1777992387.323870,26350.293423,1777992387.323870,0.000000,0.004260,0.001065
accel,1777992387.331994,26350.304766,1777992387.331994,0.411879,-9.129991,1.255251
gyro,1777992387.333885,26350.304766,1777992387.333885,-0.003728,0.006924,0.001065
accel,1777992387.343744,26350.315637,1777992387.343744,0.411879,-9.090764,1.255251
gyro,1777992387.343902,26350.315637,1777992387.343902,0.006391,0.000000,-0.004793
accel,1777992387.355495,26350.326907,1777992387.355495,0.451106,-9.090764,1.274864
gyro,1777992387.353918,26350.326907,1777992387.353918,0.001597,0.002129,-0.004793
accel,1777992387.367245,26350.338170,1777992387.367245,0.431493,-9.110377,1.235638
gyro,1777992387.368942,26350.338170,1777992387.368942,0.005325,0.005325,-0.004793
accel,1777992387.378995,26350.349011,1777992387.378995,0.411879,-9.129991,1.235638
gyro,1777992387.378959,26350.349011,1777992387.378959,0.002662,0.000000,-0.002129
accel,1777992387.390745,26350.360217,1777992387.390745,0.431493,-9.129991,1.206218
gyro,1777992387.388976,26350.360217,1777992387.388976,0.000532,-0.001597,0.001065
accel,1777992387.398578,26350.371297,1777992387.398578,0.411879,-9.129991,1.235638
gyro,1777992387.398991,26350.371297,1777992387.398991,0.003196,0.004260,-0.002662
accel,1777992387.410328,26350.382415,1777992387.410328,0.411879,-9.090764,1.235638
gyro,1777992387.409008,26350.382415,1777992387.409008,0.001597,0.001065,-0.003196
accel,1777992387.422079,26350.393670,1777992387.422079,0.411879,-9.110377,1.274864
gyro,1777992387.424032,26350.393670,1777992387.424032,0.003728,0.001065,0.001597
accel,1777992387.433829,26350.404925,1777992387.433829,0.402073,-9.110377,1.274864
gyro,1777992387.434049,26350.404925,1777992387.434049,0.002662,0.001597,-0.003196
accel,1777992387.445579,26350.415809,1777992387.445579,0.431493,-9.129991,1.255251
gyro,1777992387.444066,26350.415809,1777992387.444066,0.004793,-0.000532,-0.002662
accel,1777992387.457331,26350.427039,1777992387.457331,0.402073,-9.110377,1.235638
gyro,1777992387.454082,26350.427039,1777992387.454082,0.004793,0.001065,0.002129
accel,1777992387.469082,26350.438123,1777992387.469082,0.411879,-9.110377,1.235638
gyro,1777992387.464099,26350.438123,1777992387.464099,-0.002129,-0.003196,-0.002129
accel,1777992387.476918,26350.449200,1777992387.476918,0.402073,-9.110377,1.274864
gyro,1777992387.479124,26350.449200,1777992387.479124,0.002129,0.001597,-0.000532
accel,1777992387.488667,26350.460350,1777992387.488667,0.431493,-9.090764,1.255251
gyro,1777992387.489140,26350.460350,1777992387.489140,-0.001597,0.000532,-0.002662
accel,1777992387.500417,26350.471457,1777992387.500417,0.411879,-9.110377,1.255251
gyro,1777992387.499157,26350.471457,1777992387.499157,-0.000532,-0.001597,-0.003196
accel,1777992387.512168,26350.482568,1777992387.512168,0.411879,-9.129991,1.255251
gyro,1777992387.509174,26350.482568,1777992387.509174,0.005325,0.005859,0.001597
accel,1777992387.523920,26350.494029,1777992387.523920,0.451106,-9.110377,1.294478
gyro,1777992387.524199,26350.494029,1777992387.524199,0.003196,-0.001065,-0.003196
accel,1777992387.535671,26350.504859,1777992387.535671,0.411879,-9.129991,1.255251
gyro,1777992387.534216,26350.504859,1777992387.534216,0.002129,-0.001597,-0.001065
accel,1777992387.543504,26350.515951,1777992387.543504,0.411879,-9.090764,1.235638
gyro,1777992387.544232,26350.515951,1777992387.544232,0.001065,0.001065,-0.002129
accel,1777992387.555255,26350.527291,1777992387.555255,0.451106,-9.129991,1.255251
gyro,1777992387.554250,26350.527291,1777992387.554250,0.004793,0.003196,-0.001065
accel,1777992387.567006,26350.538233,1777992387.567006,0.431493,-9.110377,1.206218
gyro,1777992387.569275,26350.538233,1777992387.569275,0.001065,0.001065,-0.002129
accel,1777992387.578756,26350.549307,1777992387.578756,0.431493,-9.110377,1.274864
gyro,1777992387.579292,26350.549307,1777992387.579292,-0.002129,-0.001065,-0.001597
accel,1777992387.602258,26350.571608,1777992387.602258,0.411879,-9.129991,1.255251
gyro,1777992387.599327,26350.571608,1777992387.599327,0.002129,0.001065,-0.000532
accel,1777992387.614008,26350.582721,1777992387.614008,0.411879,-9.129991,1.225831
gyro,1777992387.609343,26350.582721,1777992387.609343,0.004260,-0.004260,-0.003728
accel,1777992387.621842,26350.593886,1777992387.621842,0.411879,-9.090764,1.274864
gyro,1777992387.624369,26350.593886,1777992387.624369,0.002129,-0.002129,-0.002662
accel,1777992387.633592,26350.605050,1777992387.633592,0.431493,-9.129991,1.235638
gyro,1777992387.634387,26350.605050,1777992387.634387,0.002129,0.002129,-0.001065
accel,1777992387.645342,26350.616131,1777992387.645342,0.431493,-9.071151,1.255251
gyro,1777992387.644403,26350.616131,1777992387.644403,0.004260,0.004260,-0.001065
accel,1777992387.657092,26350.627362,1777992387.657092,0.431493,-9.090764,1.255251
gyro,1777992387.654421,26350.627362,1777992387.654421,-0.000532,0.002129,-0.001065
accel,1777992387.668844,26350.638357,1777992387.668844,0.402073,-9.090764,1.274864
gyro,1777992387.669447,26350.638357,1777992387.669447,-0.002129,0.002662,-0.003728
accel,1777992387.680594,26350.649530,1777992387.680594,0.431493,-9.110377,1.235638
gyro,1777992387.679463,26350.649530,1777992387.679463,0.003196,-0.001065,-0.001597
accel,1777992387.688427,26350.660712,1777992387.688427,0.411879,-9.129991,1.255251
gyro,1777992387.689479,26350.660712,1777992387.689479,0.000532,0.007456,0.000532
accel,1777992387.700177,26350.671721,1777992387.700177,0.431493,-9.090764,1.255251
gyro,1777992387.699494,26350.671721,1777992387.699494,-0.000532,-0.002662,-0.002662
accel,1777992387.711927,26350.682869,1777992387.711927,0.431493,-9.110377,1.235638
gyro,1777992387.709510,26350.682869,1777992387.709510,0.004793,-0.001597,-0.001597
accel,1777992387.723675,26350.694056,1777992387.723675,0.402073,-9.129991,1.255251
gyro,1777992387.724534,26350.694056,1777992387.724534,0.000000,-0.000532,0.002129
accel,1777992387.735425,26350.705168,1777992387.735425,0.431493,-9.090764,1.235638
gyro,1777992387.734549,26350.705168,1777992387.734549,-0.001597,0.002129,0.000000
accel,1777992387.747175,26350.716287,1777992387.747175,0.431493,-9.129991,1.225831
gyro,1777992387.744565,26350.716287,1777992387.744565,0.003196,0.004260,-0.005859
accel,1777992387.755009,26350.727469,1777992387.755009,0.411879,-9.110377,1.255251
gyro,1777992387.754581,26350.727469,1777992387.754581,-0.004260,0.002129,-0.001065
accel,1777992387.766757,26350.738522,1777992387.766757,0.431493,-9.110377,1.294478
gyro,1777992387.769605,26350.738522,1777992387.769605,0.001065,0.001065,-0.000532
accel,1777992387.778506,26350.749631,1777992387.778506,0.411879,-9.110377,1.255251
gyro,1777992387.779621,26350.749631,1777992387.779621,0.000000,0.004260,-0.001065
accel,1777992387.790255,26350.760807,1777992387.790255,0.402073,-9.090764,1.274864
gyro,1777992387.789636,26350.760807,1777992387.789636,-0.000532,-0.000532,-0.000532
accel,1777992387.802003,26350.771864,1777992387.802003,0.431493,-9.110377,1.255251
gyro,1777992387.799653,26350.771864,1777992387.799653,0.001597,0.001597,-0.003196
accel,1777992387.813752,26350.783014,1777992387.813752,0.411879,-9.090764,1.235638
gyro,1777992387.809669,26350.783014,1777992387.809669,-0.000532,-0.002662,-0.001597
accel,1777992387.825502,26350.794244,1777992387.825502,0.411879,-9.110377,1.255251
gyro,1777992387.824693,26350.794244,1777992387.824693,-0.002662,0.005325,-0.004260
accel,1777992387.833335,26350.805286,1777992387.833335,0.431493,-9.110377,1.274864
gyro,1777992387.834709,26350.805286,1777992387.834709,0.002129,0.000000,-0.000532
accel,1777992387.845086,26350.816398,1777992387.845086,0.402073,-9.090764,1.235638
gyro,1777992387.844726,26350.816398,1777992387.844726,0.001065,0.001065,-0.001597
accel,1777992387.856837,26350.827630,1777992387.856837,0.431493,-9.129991,1.255251
gyro,1777992387.854741,26350.827630,1777992387.854741,0.004260,0.000000,-0.003196
accel,1777992387.868588,26350.838675,1777992387.868588,0.411879,-9.110377,1.274864
gyro,1777992387.869766,26350.838675,1777992387.869766,0.005325,-0.000532,-0.001597
accel,1777992387.880340,26350.849783,1777992387.880340,0.411879,-9.129991,1.274864
gyro,1777992387.879782,26350.849783,1777992387.879782,0.004260,0.000000,-0.003728
accel,1777992387.892091,26350.861082,1777992387.892091,0.431493,-9.110377,1.255251
gyro,1777992387.889798,26350.861082,1777992387.889798,0.002662,-0.003196,0.000532
accel,1777992387.899925,26350.872039,1777992387.899925,0.431493,-9.110377,1.274864
gyro,1777992387.899815,26350.872039,1777992387.899815,-0.001065,0.006924,-0.004793
accel,1777992387.911675,26350.883171,1777992387.911675,0.411879,-9.090764,1.225831
gyro,1777992387.909832,26350.883171,1777992387.909832,0.002662,-0.001065,-0.001065
accel,1777992387.923424,26350.894436,1777992387.923424,0.411879,-9.149604,1.255251
gyro,1777992387.924857,26350.894436,1777992387.924857,-0.001597,0.005325,0.000532
accel,1777992387.935174,26350.905397,1777992387.935174,0.402073,-9.129991,1.235638
gyro,1777992387.934873,26350.905397,1777992387.934873,0.002129,-0.001597,-0.002129
accel,1777992387.946923,26350.916525,1777992387.946923,0.402073,-9.129991,1.274864
gyro,1777992387.944890,26350.916525,1777992387.944890,0.001597,-0.002129,-0.005859
accel,1777992387.958673,26350.927878,1777992387.958673,0.411879,-9.110377,1.255251
gyro,1777992387.954906,26350.927878,1777992387.954906,-0.000532,0.000532,0.000000
accel,1777992387.970424,26350.938810,1777992387.970424,0.411879,-9.129991,1.294478
gyro,1777992387.969931,26350.938810,1777992387.969931,0.000532,0.001065,-0.002662
accel,1777992387.978258,26350.949932,1777992387.978258,0.411879,-9.090764,1.235638
gyro,1777992387.979948,26350.949932,1777992387.979948,0.002129,-0.002129,-0.004793
